epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,4796.62,0.56568,0.67368,1.02268,0.73774,0.79457,0.87302,0.7445,0.55973,0.86701,1.0559,0.000594125,0.000594125,0.000594125
55,4855.46,0.57199,0.65736,1.02571,0.83592,0.85252,0.92617,0.83095,0.42979,0.51512,0.95271,0.00058175,0.00058175,0.00058175
56,4915.1,0.5591,0.66153,1.01599,0.8681,0.90222,0.95118,0.86855,0.40922,0.4455,0.93445,0.000569375,0.000569375,0.000569375
57,4971.19,0.54767,0.63308,1.01454,0.90409,0.858,0.94905,0.86212,0.4057,0.46259,0.93552,0.000557,0.000557,0.000557
58,5054.34,0.54448,0.63927,1.00734,0.77859,0.78772,0.87383,0.7418,0.57132,0.72676,1.06456,0.000544625,0.000544625,0.000544625
59,5119.04,0.54379,0.60986,1.0172,0.82343,0.82478,0.90199,0.79174,0.48613,0.65009,1.01254,0.00053225,0.00053225,0.00053225
60,5209.13,0.52839,0.62291,1.00594,0.9036,0.89635,0.96408,0.8807,0.39902,0.41478,0.93667,0.000519875,0.000519875,0.000519875
61,5287.93,0.54436,0.61784,1.01,0.94047,0.88529,0.9688,0.88705,0.39274,0.38784,0.93409,0.0005075,0.0005075,0.0005075
62,5369.61,0.54109,0.58025,1.01098,0.92521,0.9096,0.97236,0.88935,0.3994,0.39202,0.92521,0.000495125,0.000495125,0.000495125
63,5436.1,0.52123,0.58419,1.0013,0.90914,0.90741,0.97108,0.88713,0.39675,0.40321,0.92812,0.00048275,0.00048275,0.00048275
64,5518.05,0.52282,0.58559,0.99998,0.86631,0.8733,0.94682,0.84468,0.42922,0.48611,0.96244,0.000470375,0.000470375,0.000470375
65,5584.49,0.50787,0.55665,0.9802,0.94841,0.91158,0.97464,0.89473,0.37872,0.35457,0.9199,0.000458,0.000458,0.000458
66,5649.19,0.52438,0.56838,0.9968,0.92456,0.90797,0.96198,0.8822,0.38701,0.395,0.92245,0.000445625,0.000445625,0.000445625
67,5704.99,0.50578,0.54369,0.98813,0.90909,0.93637,0.97336,0.89629,0.37797,0.36425,0.91349,0.00043325,0.00043325,0.00043325
68,5768.69,0.50531,0.5515,0.98781,0.94329,0.89011,0.96934,0.89573,0.36857,0.37268,0.90457,0.000420875,0.000420875,0.000420875
69,5824.45,0.49943,0.54167,0.98617,0.89093,0.90085,0.9578,0.88049,0.38347,0.41928,0.92737,0.0004085,0.0004085,0.0004085
70,5899.54,0.49377,0.52556,0.98738,0.84529,0.87563,0.94629,0.85248,0.43085,0.48844,0.9628,0.000396125,0.000396125,0.000396125
71,5955.8,0.49959,0.53811,0.99457,0.90173,0.8545,0.94226,0.84546,0.43885,0.45652,0.95863,0.00038375,0.00038375,0.00038375
72,6014.27,0.47714,0.50309,0.974,0.93893,0.92134,0.97277,0.90049,0.3826,0.35923,0.91878,0.000371375,0.000371375,0.000371375
73,6096.68,0.49001,0.51107,0.98535,0.93326,0.9093,0.9706,0.89362,0.37484,0.35394,0.90831,0.000359,0.000359,0.000359
74,6181.07,0.49663,0.52537,0.98786,0.94934,0.89963,0.9735,0.90155,0.37089,0.35865,0.90912,0.000346625,0.000346625,0.000346625
75,6258.04,0.48676,0.51248,0.97391,0.91267,0.93994,0.97363,0.90258,0.36466,0.35329,0.90432,0.00033425,0.00033425,0.00033425
76,6348.95,0.46918,0.47329,0.96637,0.92841,0.9067,0.97066,0.89154,0.39837,0.38167,0.92554,0.000321875,0.000321875,0.000321875
77,6426.43,0.47615,0.48586,0.97746,0.93626,0.93608,0.97942,0.91037,0.38029,0.32284,0.91195,0.0003095,0.0003095,0.0003095
78,6483.64,0.46462,0.4784,0.96776,0.90937,0.85995,0.95646,0.85824,0.43852,0.45219,0.9571,0.000297125,0.000297125,0.000297125
79,6550.94,0.456,0.46811,0.95987,0.93554,0.92011,0.97463,0.90426,0.36941,0.33281,0.91141,0.00028475,0.00028475,0.00028475
80,6630.92,0.4633,0.48253,0.96563,0.89785,0.94612,0.97245,0.90188,0.38065,0.35131,0.91384,0.000272375,0.000272375,0.000272375
81,6687,0.44922,0.45249,0.95507,0.91058,0.92163,0.97005,0.9009,0.36192,0.37302,0.90634,0.00026,0.00026,0.00026
82,6758.85,0.46103,0.468,0.96817,0.93577,0.94341,0.97803,0.90833,0.35943,0.32509,0.90604,0.000247625,0.000247625,0.000247625
83,6837.57,0.43953,0.45089,0.95874,0.93255,0.92362,0.97688,0.90448,0.3681,0.3378,0.91122,0.00023525,0.00023525,0.00023525
84,6901.71,0.45055,0.46498,0.96596,0.94826,0.94628,0.98168,0.91007,0.37047,0.30776,0.91269,0.000222875,0.000222875,0.000222875
85,6988.58,0.444,0.44927,0.95701,0.94317,0.91305,0.97599,0.89661,0.38053,0.33024,0.91639,0.0002105,0.0002105,0.0002105
86,7064.91,0.43571,0.43369,0.95577,0.95075,0.91974,0.97932,0.91137,0.35736,0.31907,0.90012,0.000198125,0.000198125,0.000198125
87,7137.35,0.433,0.43172,0.95924,0.92141,0.92964,0.97573,0.90679,0.35533,0.34224,0.89739,0.00018575,0.00018575,0.00018575
88,7195.57,0.43608,0.44046,0.95189,0.93408,0.94612,0.98089,0.91469,0.34312,0.30394,0.88948,0.000173375,0.000173375,0.000173375
89,7252.96,0.43482,0.43278,0.96279,0.93937,0.92144,0.97955,0.91257,0.35469,0.3234,0.89505,0.000161,0.000161,0.000161
90,7338.2,0.42108,0.42357,0.94706,0.91447,0.90174,0.96799,0.88819,0.38648,0.37574,0.91896,0.000148625,0.000148625,0.000148625
91,7454.3,0.30491,0.26706,0.87504,0.93044,0.93151,0.97411,0.90563,0.36225,0.33727,0.90444,0.00013625,0.00013625,0.00013625
92,7540.29,0.30422,0.25722,0.87075,0.92494,0.95158,0.98024,0.91104,0.36915,0.31181,0.91254,0.000123875,0.000123875,0.000123875
93,7635.3,0.29403,0.24098,0.86175,0.91649,0.93193,0.96983,0.89245,0.38319,0.35789,0.92397,0.0001115,0.0001115,0.0001115
94,7724.7,0.2995,0.24994,0.87203,0.95423,0.94369,0.98122,0.9142,0.3512,0.29272,0.89775,9.9125e-05,9.9125e-05,9.9125e-05
95,7808.66,0.29132,0.24454,0.857,0.93364,0.89665,0.97238,0.9032,0.35572,0.369,0.90107,8.675e-05,8.675e-05,8.675e-05
96,7895.58,0.28493,0.24001,0.8584,0.93317,0.92274,0.97436,0.90189,0.3678,0.35515,0.90844,7.4375e-05,7.4375e-05,7.4375e-05
97,7975.56,0.28811,0.23902,0.86158,0.93957,0.93815,0.9778,0.91182,0.35469,0.31612,0.90153,6.2e-05,6.2e-05,6.2e-05
98,8055.19,0.28504,0.23639,0.86124,0.9182,0.9604,0.97824,0.91483,0.35391,0.30672,0.90228,4.9625e-05,4.9625e-05,4.9625e-05
99,8136.39,0.27743,0.22633,0.85749,0.91255,0.93323,0.97256,0.90133,0.37247,0.34615,0.91497,3.725e-05,3.725e-05,3.725e-05
100,8223.32,0.2734,0.21974,0.86168,0.93636,0.93727,0.97629,0.91246,0.35255,0.31018,0.90314,2.4875e-05,2.4875e-05,2.4875e-05
